FREQ,CURRENCY,CURRENCY_DENOM,EXR_TYPE,EXR_SUFFIX,TIME_PERIOD,OBS_VALUE,OBS_STATUS,COLLECTION,DECIMALS,TITLE,UNIT,UNIT_MULT
M,NOK,EUR,SP00,A,2017-02,8.860335000000001,A,A,4,Norwegian krone/Euro,NOK,0
M,NOK,EUR,SP00,A,2017-03,9.091886956521739,A,A,4,Norwegian krone/Euro,NOK,0
M,NOK,EUR,SP00,A,2017-04,9.199288888888889,A,A,4,Norwegian krone/Euro,NOK,0
M,NOK,EUR,SP00,A,2017-05,9.400131818181817,A,A,4,Norwegian krone/Euro,NOK,0
M,NOK,EUR,SP00,A,2017-06,9.499218181818184,A,A,4,Norwegian krone/Euro,NOK,0
M,NOK,EUR,SP00,A,2017-07,9.398842857142858,A,A,4,Norwegian krone/Euro,NOK,0
M,NOK,EUR,SP00,A,2017-08,9.32014347826087,A,A,4,Norwegian krone/Euro,NOK,0
M,NOK,EUR,SP00,A,2017-09,9.327461904761904,A,A,4,Norwegian krone/Euro,NOK,0
M,NOK,EUR,SP00,A,2017-10,9.39756818181818,A,A,4,Norwegian krone/Euro,NOK,0
M,NOK,EUR,SP00,A,2017-11,9.608199999999998,A,A,4,Norwegian krone/Euro,NOK,0
M,NOK,EUR,SP00,A,2017-12,9.841242105263156,A,A,4,Norwegian krone/Euro,NOK,0
M,NOK,EUR,SP00,A,2018-01,9.64641363636364,A,A,4,Norwegian krone/Euro,NOK,0
M,NOK,EUR,SP00,A,2018-02,9.671149999999999,A,A,4,Norwegian krone/Euro,NOK,0
M,NOK,EUR,SP00,A,2018-03,9.584752380952379,A,A,4,Norwegian krone/Euro,NOK,0
M,NOK,EUR,SP00,A,2018-04,9.620214999999998,A,A,4,Norwegian krone/Euro,NOK,0
M,NOK,EUR,SP00,A,2018-05,9.564181818181819,A,A,4,Norwegian krone/Euro,NOK,0
M,NOK,EUR,SP00,A,2018-06,9.474647619047618,A,A,4,Norwegian krone/Euro,NOK,0
M,NOK,EUR,SP00,A,2018-07,9.497509090909091,A,A,4,Norwegian krone/Euro,NOK,0
M,NOK,EUR,SP00,A,2018-08,9.61613043478261,A,A,4,Norwegian krone/Euro,NOK,0
M,NOK,EUR,SP00,A,2018-09,9.620475,A,A,4,Norwegian krone/Euro,NOK,0
M,NOK,EUR,SP00,A,2018-10,9.479330434782606,A,A,4,Norwegian krone/Euro,NOK,0
M,NOK,EUR,SP00,A,2018-11,9.627186363636364,A,A,4,Norwegian krone/Euro,NOK,0
M,NOK,EUR,SP00,A,2018-12,9.8055,A,A,4,Norwegian krone/Euro,NOK,0
M,NOK,EUR,SP00,A,2019-01,9.763104545454546,A,A,4,Norwegian krone/Euro,NOK,0
M,NOK,EUR,SP00,A,2019-02,9.744385,A,A,4,Norwegian krone/Euro,NOK,0
M,NOK,EUR,SP00,A,2019-03,9.71805238095238,A,A,4,Norwegian krone/Euro,NOK,0
M,NOK,EUR,SP00,A,2019-04,9.62333,A,A,4,Norwegian krone/Euro,NOK,0
M,NOK,EUR,SP00,A,2019-05,9.779349999999999,A,A,4,Norwegian krone/Euro,NOK,0
M,NOK,EUR,SP00,A,2019-06,9.746480000000002,A,A,4,Norwegian krone/Euro,NOK,0
M,NOK,EUR,SP00,A,2019-07,9.65872608695652,A,A,4,Norwegian krone/Euro,NOK,0
M,NOK,EUR,SP00,A,2019-08,9.97419090909091,A,A,4,Norwegian krone/Euro,NOK,0
M,NOK,EUR,SP00,A,2019-09,9.920280952380953,A,A,4,Norwegian krone/Euro,NOK,0
M,NOK,EUR,SP00,A,2019-10,10.116491304347827,A,A,4,Norwegian krone/Euro,NOK,0
M,NOK,EUR,SP00,A,2019-11,10.10874761904762,A,A,4,Norwegian krone/Euro,NOK,0
M,NOK,EUR,SP00,A,2019-12,10.042905000000001,A,A,4,Norwegian krone/Euro,NOK,0
M,RUB,EUR,SP00,A,1999-01,26.689825000000003,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,1999-02,25.898075,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,1999-03,26.331521739130434,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,1999-04,27.227909090909087,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,1999-05,26.25924761904762,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,1999-06,25.365322727272726,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,1999-07,25.221245454545453,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,1999-08,26.2467,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,1999-09,26.830963636363638,A,A,4,Russian rouble/Euro,RUB,0
